Latitude,Longitude,Location,Name,Quantity,Type
41.757474,-87.585702,7531 South Stony Island Avenue,7531 South Stony Island Avenue - Jackson Park Medical Center,2,Type B
41.92251704,-87.69638332,2275 N Milwaukee Ave,Colectivo,6,Type B
41.791305,-87.590093,5701-5707 South Blackstone Avenue,"Harper Foods, 1455 E. 57th Street",1,Type B
41.892248,-87.627305,17-19 East Ohio Street,The Freehand Hotel,2,Type B
41.79784174,-87.58908806,SW Corner of 54th/Harper,SW Corner of 54th/Harper,1,Type B
41.886805,-87.698601,301-317 North Francisco Avenue,On Your Mark Fitness,1,Type B
41.927027,-87.70404,2515 N. Milwaukee Ave,"BiXi Beer, 2515 N. Milwaukee Ave",2,Type B
41.98156481,-87.76230732,5522 N Elston,Corrib Irish Pub,1,Type B
41.899875,-87.630331,60 West Walton Street,60 West Walton Street - Newberry Library,2,Type B
41.857829,-87.65612,1801 South Racine Avenue,Boost Mobile or Tonantzin Gallery Gift Shop-18th & Racine,1,Type B
41.89780137,-87.66753306,858 N Ashland Ave,858 N Ashland Ave,1,Type B
41.829934,-87.678841,3520 South Archer Avenue,"County Commissioner's Office, 3520 South Archer Avenue",1,Type B
41.893587,-87.629692,632 N Dearborn St,632 N Dearborn St,1,Type B
41.986133,-87.700224,5757 N. Lincoln,Elite Strength and Fitness,2,Type B
41.94261712,-87.76814649,3425 N. Major,"Reinberg Elementary School, 3425 N. Major",3,Type B
41.891584,-87.627726,515 North State Street,515 North State Street - Office Building,2,Type B
42.01149,-87.807552,7221-7225 West Touhy Avenue,"Smash Toys, 7222 W. Touhy Ave.",2,Type B
41.92052807,-87.77568107,6001 W Grand Ave,Tommy's on Grand,1,Type B
41.925134,-87.663128,1400 W. Fullerton Ave,"1400 W. Fullerton Ave, TCF Bank",1,Type B
41.856015,-87.676111,2000 West 19th Street,2000 W. 19th St,1,Type B
41.961408,-87.670504,1629-1639 West Montrose Avenue,"Taoist Tai Chi Society, 1629-1639 W. Montrose Avenue",2,Type B
41.85709526,-87.70544908,1818 S. Kedzie,Mixed Use,1,Type B
41.86659494,-87.6962158,2806 W. Roosevelt Rd,CTA Bus/ Boost Mobile,1,Type B
41.938702,-87.66779,3144 North Lincoln Avenue,On The Route,1,Corral
41.885958,-87.615774,156 N Harbor.,156 N Harbor.,1,Type B
41.890974,-87.679553,2100 West Grand Avenue,"508 N Hoyne Ave, Chicago IL 60612",2,Type B
41.882688,-87.627087,17 North State Street,17 North State Street,2,Type B
41.889083,-87.642156,559 W. Kinzie Street,559 W. Kinzie Street,1,Type B
41.967593,-87.659306,4715 North Racine Avenue,"Agami, 4714 N. Broadway",1,Type B
41.965951,-87.686868,2300 W Eastwood Ave,2300 W Eastwood Ave,3,Decorative
41.918327,-87.694545,2021 North Point St,Chase Elementary,2,Type B
41.85210408,-87.72137547,3837 W. Ogden,Perkins+ L C C Youth Center,1,Type B
41.837914,-87.635477,335 West 31st Street,Star Ice Kitchen,1,Type B
41.93131088,-87.75371755,5055 W Diversey,Senor Pan,1,Decorative
41.98574213,-87.66931874,5712 N. Clark,La Baguette Panaderia,1,Type B
41.891629,-87.620501,255 E. Grand Ave,Whole Foods,1,Type B
41.915553,-87.687363,1856 N. Western,Dark Matter Coffee - Electric Mud,1,Decorative
41.751816,-87.573117,2106-2110 East 79th Street,2106 East 79th Street - Loren's Children Learning Center,1,Type B
41.894695,-87.643332,700 North Larrabee Street,700 North Larrabee Street,1,Type B
41.736019,-87.66243,1546 West 87th Street,1546 West 87th Street - Memorial Missionary Baptist Church,1,Type B
41.952853,-87.677829,3914 N. Lincoln Ave.,3914 N. Lincoln Ave.,1,Type B
41.831657,-87.645778,3429-3433 South Halsted Street,Family Dollar,1,Type B
41.93944299,-87.75418513,"3235 N.	Leclaire Ave",Foreman College Prep,4,Type B
41.853337,-87.635743,316 West Cermak Road,Around Chinatown square,2,Type B
41.836608,-87.647871,838-850 West 32nd Street,"Chicago Youth Center, 844 W. 32nd",2,Type B
41.878426,-87.634874,226 West Jackson Boulevard,"West side of Franklin St, North of Jackson",2,Type B
41.93802602,-87.74690926,3134 N Cicero Ave,Nick's Hi Ho Café,1,Type B
41.878285,-87.638876,444 West Jackson Boulevard,"444 W Jackson, Full Fitness Club (FFC) at Chicago Union Station",5,Type B
41.890749,-87.63206,116 W. Illinois St.,116 W. Illinois St.,2,Type B
41.939264,-87.712519,3355W. Belmont,Belmont Blue Line,1,Type B
41.932843,-87.652585,926-928 West Diversey Parkway,928 W Diversey (Realty Mortgage),1,Type B
41.896228,-87.637485,341 West Chicago Avenue,750 North Orleans Street,3,Type B
41.88378,-87.637425,100-110 North Wacker Drive,100-110 North Wacker Drive,1,Type B
41.961398,-87.704309,3020-3026 West Montrose Avenue,"Angelo's Pizza, Pasta & Wine, 3026 W Montrose Ave",1,Type B
41.93847653,-87.77717741,6022 W Belmont Ave,Karate,1,Type B
41.908452,-87.674676,1464 North Milwaukee Avenue,1464 North Milwaukee Avenue - Free People,1,Type B
41.952407,-87.674198,N Ravenswood Ave and W Byron St,N Ravenswood Ave and W Byron St,1,Type B
41.894655,-87.761079,5401-5413 West Chicago Avenue,"5401 W Chicago Ave, New Greater True Light",1,Type B
41.897945,-87.697048,914 North California Avenue,The WasteShed,1,Type B
41.89581302,-87.66647099,1541 W. Chicago,Mu Gallery,1,Type B
41.92420309,-87.76182635,5416 W Fullerton,Sazon Cubano,1,Decorative
41.79511,-87.585123,1635 East 55th Street,"Open Produce, 1635 E 55th St",2,Type B
41.794875,-87.588049,5500 South Lake Park Avenue,Jimmy John's,1,Type B
41.90240501,-87.732699,4235 W. Division,Fast Lane Automotive Training,1,Type B
41.91133433,-87.63540762,210 W North Ave,Piper's Alley,1,Decorative
41.86227158,-87.71534515,1409 S. Central Park Ave,CTA Bus Stop/YMEN Garden,1,Type B
41.735527,-87.663867,1619-1621 West 87th Street,1621 West 87th Street - Divine Healing Herbs,1,Type B
41.933785,-87.715157,2889 N. Milwaukee,Moonlight Vulture Sandwiches,1,Type B
41.986551,-87.793464,5801 North Natoma Avenue,"Norwood Park Senior Center, 5801 N Natoma Ave",4,Type B
41.951325,-87.67682466,3832 N. Lincoln Avenue,Birth Center of Chicago,2,Type B
41.886033,-87.633028,200 North La Salle Street,200 North La Salle Street,2,Type B
41.92393568,-87.75484188,5129 W Fullerton,5129 W Fullerton,1,Decorative
41.892323,-87.629158,33 West Ohio Street,33 West Ohio Street,2,Type B
41.990843,-87.666189,1425-31 W. Elmdale Ave.,1425-31 W. Elmdale Ave.,1,Type B
41.853522,-87.646514,2119 S. Halsted Street,"Royal Pies, 2119 S. Halsted Street",1,Type B
41.961589,-87.655896,1021 W. Montrose,"Driftwood,1021 W. Montrose",1,Type B
41.87049,-87.62677,E 9th St & S. Holden Ct.,E 9th St & S. Holden Ct.,2,Type B
41.828843,-87.626523,3619 S. State,3619 S. State,1,Type B
41.895888,-87.697157,2804 West Chicago Avenue,Chicago and California - northwest corner,1,Type B
41.80761595,-87.74013342,"4647 W.	47th",4647 W. 47th,2,Type B
41.91979037,-87.77098184,5800 W Grand Ave,Carniceria La Villa,1,Type B
41.886762,-87.677711,2010 W Fulton St.,"Rhine Hall Location #2, 2010 W Fulton St.",2,Type B
41.952556,-87.649243,731 West Sheridan Road,3845 North Broadway - Starbucks,6,Type B
41.931364,-87.697181,2719 North California Avenue,Planet Fitness,2,Type B
41.89554,-87.708337,3250 West Chicago Avenue,3250 West Chicago Avenue,2,Type B
41.903759,-87.630401,1164 North Dearborn Street,39 West Division Street - Starbucks,1,Type B
41.91316,-87.687675,1730 North Western Avenue,GH Fitlab,1,Type B
41.903311,-87.719476,3709 West Grand Avenue,River City Community Church - 3709 W Grand,2,Type B
41.831662,-87.608958,636 East 35th Street,Douglas Tomb State Historic Site,5,Type B
41.954978,-87.674412,1803 West Cuyler Avenue,Begyle Brewing,3,Type B
41.98301743,-87.7096999,3217 W. Bryn Mawr,Bryn Mawr Cafe,1,Type B
41.953094,-87.649938,3906 North Broadway,3906 North Broadway - El Mariachi Tequila Bar & Grill,1,Type B
41.70354951,-87.53549899,10536 S Ewing,Chicago Family Health,1,Type B
41.933982,-87.71752,2902-2906 North Central Park Avenue,2902 N. Central Park,1,Type B
41.880478,-87.630809,111 West Monroe Street,111 West Monroe Street,1,Type B
41.702557,-87.542728,3325 East 106th Street,"Small world Bar & Grill, 3325 E 106th St",1,Type B
41.93237828,-87.66290081,1345 W Diversey,First American Bank,1,Type B
41.736448,-87.60616,725-727 East 87th Street,727 East 87th Street - Country Kitchen,1,Type B
41.734083,-87.551045,8847-8849 South Commercial Avenue,8847 South Commercial Avenue - Cocula Restaurant,1,Type B
41.896927,-87.627332,20-24 East Chicago Avenue,22 East Chicago Avenue - Taco Bell,1,Type B
41.967775,-87.682384,4766 N. Hamilton Ave,Social Security Office,2,Type B
41.928016,-87.705465,2555-2569 North Milwaukee Avenue,3111 West Logan Boulevard,2,Type B
41.928779,-87.642622,2530-2544 North Clark Street,Molly's Cupcakes,1,Type B
41.905816,-87.628736,1300 N State Pkwy,Booth One restaurant,2,Type B
41.88541,-87.648236,817 West Lake Street,Northwestern Cutlery,1,Type B
42.012893,-87.690482,7216 North Western Avenue,7225 N. Western Ave-Tree House Humane Society,1,Type B
42.00410231,-87.81834933,6770 N. Northwest Highway,Salon Revolution,1,Type B
41.961234,-87.702699,2944 W. Montrose,Supreme Beauty Parlor,1,Type B
41.994283,-87.659559,1133 West Granville Avenue,1130 W Granville Ave,1,Type B
41.881977,-87.630286,71 West Madison Street,71 West Madison Street,3,Type B
41.877847,-87.629278,39 W. Jackson,"Dunkin Donuts, 39 W. Jackson",1,Type B
41.868545,-87.6242,1130 S. Michigan,1130 S. Michigan Apartments,2,Type B
41.883415,-87.648578,108 N. Green,"Parlor Pizza Bar West Loop, 108 N. Green",2,Type B
41.92182994,-87.69576744,2252 N Milwaukee,Dollar Tree,1,Type B
41.87994248,-87.64116002,118 S Clinton St,118 S Clinton St,2,Type B
41.9105,-87.684952,2300 West North Avenue,2300 W. North Ave,1,Type B
41.702609,-87.681492,10458 S. Western Ave,"Tread fit Beverly, 10458 S. Western Ave",2,Type B
41.691838,-87.642747,11112-11116 South Halsted Street,11112 South Halsted - Sheldon Liquors,1,Type B
41.931702,-87.719254,3653 West Diversey Avenue,"3653 W Diversey Ave, Bialystok Pub",1,Type B
41.889436,-87.634299,400 North Wells Street,Bow Truss Coffee,2,Type B
41.852533,-87.695887,2817-2819 West 21st Place,"Hammond Elementary, 2819 W. 21st Pl",4,Type B
41.886642,-87.621802,222 North Columbus Service Drive,222 N Columbus/Bockwinkel's on the S. side of E South Water Street,1,Type B
41.967809,-87.687665,2326 West Giddings Street,Lincoln Square,4,Type B
41.844695,-87.703597,3126 West 26th Street,Pollo Feliz-3120 W 26th Street,1,Type B
41.87292205,-87.62906339,719 S. Dearborn,719 S. Dearborn,2,Type B
41.881427,-87.684736,2340 West Madison Street,Western & Madison strip mall,1,Type B
41.92688404,-87.76614632,2524 N Central Ave,Tony's Market,4,Type B
41.952653,-87.798678,6859 W. Irving Park,The Nest Bar & Eatery,2,Type B
41.991154,-87.66785,1500-1520 West Elmdale Avenue,1500 W Elmdale Ave.,1,Type B
41.986138,-87.66912,5721-5725 North Clark Street,Pork Shoppe,1,Type B
41.706498,-87.667091,1800 W. 103rd St.,"Ohana Ice & Treats, 1800 W. 103rd St.",1,Type B
41.943642,-87.648731,784 West Roscoe Street,784 West Roscoe Street - 7-Eleven,1,Type B
41.912334,-87.677508,1701 N. Damen,1701 N. Damen,1,Decorative
41.961542,-87.69297,2544 West Montrose Avenue,"Kindred Hospital, 2544 West Montrose Avenue",2,Type B
41.853057,-87.631494,158 W. Cermack,Nine Dragon Wall,2,Type B
41.898745,-87.686575,939 North Western Avenue,939 N Western Ave,1,Type B
41.85782,-87.676163,2000 West 18th Street,"Vio Cafe & Grill, Ruben's Auto Services- 2000-2002 W. 18th Street",1,Type B
41.7272,-87.551438,9226 South Commercial Avenue,9226 South Commercial Avenue - Royal Savings Bank,1,Type B
41.959862,-87.767474,4338-4342 North Central Avenue,4340 North Central Avenue - Portage Park Vision Center,1,Type B
41.89639,-87.633844,165 West Chicago Avenue,165 West Chicago Avenue - Office Building,1,Type B
41.977472,-87.69278,5250-5258 North Lincoln Avenue,"Bello hair Salon, 5250 N Lincoln Ave",1,Type B
41.854707,-87.695289,2001 South California Avenue,"2001 S. California, YCCS",1,Type B
41.879648,-87.637469,150 South Wacker Drive,150 South Wacker Drive,2,Type B
41.95176,-87.674341,1802 W. Berenice,1802 W. Berenice,2,Type B
41.842336,-87.656232,2855 S. Archer Ave,"2855 S. Archer Ave, Rodriguez Tae Kwon do",1,Type B
41.860991,-87.646742,826 W 15th Pl,15th place and S. Halsted,1,Type B
41.967154,-87.713097,4745 North Kimball Avenue,4745 North Kimball Avenue - Kimball Brown Line,4,Type B
41.727881,-87.553386,9200 South  Chicago Avenue,9200 South  Chicago Avenue - Medical Center,1,Type B
41.795114,-87.585565,5500 South Cornell Avenue,"Morry's Deli, 5500 S. Cornell Ave",1,Type B
41.895651,-87.69831,2842 W. Chicago,The WasteShed,1,Type B
41.95337,-87.650053,3918-3920 North Broadway,3920 North Broadway - Jimmy Nails,1,Type B
41.834475,-87.631173,35th St,"33rd Street bridge over the Dan Ryan, north entrance to the red line's Sox/35th station",2,Type B
41.882389,-87.640467,500 West Madison Street,"500 West Madison Street, Ogilvie",2,Type B
41.894159,-87.639714,430-432 West Erie Street,430 W. Erie,2,Type B
41.887404,-87.620416,"Pedway, 303 E Wacker Drive",303 E Wacker Drive,3,Type B
41.949206,-87.648384,3701 N. Broadway,"F. O'Mahoney's, 3701 N. Broadway",1,Type B
41.661135,-87.64111,12805 South Halsted Street,12807 South Halsted Street - Get Fit For Life,1,Type B
41.92425099,-87.75689645,5200 W Fullerton,Bank of America,1,Decorative
41.972097,-87.708572,3200 W. Argyle,"Coin Laundry, 3200 W. Argyle",2,Type B
41.878928,-87.638923,222 South Riverside Plaza,222 South Riverside Plaza,3,Type B
41.949132,-87.649166,3701 North Halsted Street,3701 North Halsted Street - Verizon,1,Type B
41.877757,-87.6593,W. Jackson/ S. Throop St,Ella's Corner (Jackson & Throop),1,Type B
41.820312,-87.694822,4020-4022 South California Avenue,Falco's Pizza-2806 W. 40th Place,1,Type B
41.976163,-87.67034,5200 N. Ashland Ave,"Chicago Waldorf School, 5200 N. Ashland Ave",4,Type B
41.925903,-87.667887,1555-1559 West Montana Street,BIG CITY BIKES - 2425 N Ashland Ave,2,Type B
41.895516,-87.645631,651-735 West Chicago Avenue,777 West Chicago Avenue - Chicago Tribune Office,2,Type B
41.857721,-87.659547,1315 West 18th Street,Pollo Express-1315 W 18th Street,1,Type B
41.910141,-87.687754,2411 West North Avenue,"Cup & Spoon, 2415 W. North Avenue",1,Type B
41.931932,-87.703576,2751-2753 North Whipple Street,3025 W Diversey Ave,2,Type B
41.92542,-87.701677,2436-2450 North Milwaukee Avenue,"2445 N. Milwaukee Ave, Taco Bell",1,Type B
41.975929,-87.674921,1801 W Foster Ave,1801 W Foster Ave - Empirical Brewery,2,Type B
41.899671,-87.677381,2000 W Augusta Blvd,"Dollop, 2000 W Augusta Blvd",2,Type B
41.85673701,-87.65658923,"1840 S. Racine, Pocha Pets Store",1840 S. Racine,1,Type B
42.019264,-87.685546,2219-2221 West Howard Street,"Jackson Hewitt Tax Service, 2221 W. Howard St",1,Type B
41.927537,-87.69764,2528 North California Avenue,2528 N. California,1,Type B
41.880602,-87.624962,104 South Michigan Avenue,Pret A Manger,2,Type B
41.936668,-87.645884,3015 North Waterloo Court,3015 N. Waterloo Ct,1,Type B
41.844487,-87.719334,3748-3752 West 26th Street,Bombon Cafe-3748 W. 26th Street,1,Type B
41.879121,-87.64309,609-611 West Adams Street,"Bikram Yoga, 611 W. Adams",2,Type B
41.857118,-87.668953,1818 South Paulina Street,the resurrection project,1,Type B
41.892227,-87.634355,544-548 North Wells Street,"The Mason, 613 N Wells St",1,Type B
41.975718,-87.692348,5158 N Lincoln Ave,5158 N Lincoln Ave,2,Decorative
41.886271,-87.629526,35 W Wacker.,35 W Wacker.,3,Type B
41.79192,-87.792057,6806 W. Archer,6806 W. Archer,1,Type B
41.884927,-87.623111,130 East Randolph Street,Wild berry Pancakes and Cafe,1,Type B
41.858374,-87.660736,1655 S. Blue Island Ave,1655 S. Blue Island Ave,2,Type B
41.735582,-87.661424,1517-1521 West 87th Street,1517 West 87th Street - 87 Nails,1,Type B
41.905363,-87.669348,1303 N Milwaukee Ave,"The Vitamin Shoppe, 1303 N Milwaukee Ave",1,Decorative
41.942369,-87.663638,1351-1359 West Henderson Street,"3325 Southport Ave, Southport Lanes & Billiards",1,Type B
42.012344,-87.695383,2606-2608 West Touhy Avenue,Blitstein Institute,2,Type B
41.928566,-87.642028,2521-2529 North Clark Street,Starbucks,1,Type B
41.960377,-87.683386,4330 North Lincoln Avenue,"Coconut Yoga, 4330 N. Lincoln",1,Type B
41.852888,-87.676031,2001 West 21st Place,2001 W. 21st Place,1,Type B
41.886513,-87.653641,232 North Carpenter Street,"232 North Carpenter Street, Hartshorne Plunkard Architecture",1,Type B
41.917435,-87.648647,1948 North Halsted Street,Summer House Santa Monica,1,Type B
41.919261,-87.678358,2012 W Dickens Ave,"Covenant Presbyterian Church, 2012 W Dickens Ave",1,Type B
42.01374,-87.675294,7240 N Clark,7240 N Clark @Chicago Math & Science Academy (north entrance),2,Plaza Rack
41.973561,-87.653339,908-932 West Argyle Street,Self-help Home,1,Type B
41.959008,-87.673454,4241 North Ravenswood Avenue,4241 North Ravenswood Avenue - Koval Distillery,1,Corral
41.89582085,-87.67687788,1959 W Chicago Ave,1959 W Chicago Ave,1,Type B
41.981484,-87.659557,5451 North Broadway,5451 N Broadway,1,Type B
41.895222,-87.634512,708 North Wells Street,716 N wells,1,Type B
41.987361,-87.654869,"Sheridan/Ardmore, Lake Front Trail N. Entrance","Sheridan/Ardmore, Lake Front Trail N. Entrance",1,Type B
41.932223,-87.719854,3700 West Diversey Avenue,Adrian's Foods Market,1,Type B
41.983636,-87.689803,5610-5616 North Western Avenue,5260 N. Western,1,Type B
41.939949,-87.655322,1034 W. Belmont,"Big & Little's, 1034 W. Belmont",1,Type B
41.979749,-87.674537,5401 N. Ravenswood,"Andersonville Gardens, 5401 N. Ravenswood",1,Type B
41.953275,-87.678438,3934-3936 North Lincoln Avenue,Carol Maher,3,Type B
41.905317,-87.709521,3301-3303 West Evergreen Avenue,3301 W Evergreen Ave,2,Type B
41.71173275,-87.53505911,10105 S Ewing,10105 S  EWING,1,Type B
41.93107333,-87.77521918,5941 W Diversey,Dollar Island,1,Decorative
41.938881,-87.697805,3140 California,Carniceria Guanajuato,1,Type B
41.962853,-87.70806,4457-4459 North Kedzie Avenue,4457 North Kedzie Avenue - Law Office,2,Type B
41.950351,-87.807532,3848 North Harlem Avenue,The Brewery,2,Type B
42.002363,-87.66078,6580 N. Sheridan Rd,"Onward Café,6580 N. Sheridan Rd",2,Type B
41.944451,-87.694085,3400 North Rockwell Street,Kerry Wood Cubs Field/Lane Tech HS Fields,4,Type B
41.909918,-87.677131,1570-1572 North Milwaukee Avenue,1572 North Milwaukee Avenue - Yeti,2,Type B
41.92466035,-87.69929761,2847 W Fullerton,MOCA,2,Type B
41.932258,-87.642401,521 W. Diversey,Diversey & N Hampden Ct,2,Type B
41.994629,-87.660426,6200 N. Broadway,6200 N. Broadway,2,Type B
41.885528,-87.622679,180 North Stetson Avenue,Aon Center/Prudential Building,3,Type B
41.945844,-87.756923,W. Addison & N. Laramie,W. Addison & N. Laramie,1,Type B
41.91144,-87.634165,1601 North Wells Street,1601 North Wells Street,1,Type B
41.895289,-87.638973,411 West Superior Street,405 West Superior Street,1,Type B
41.967776,-87.708106,4733-4741 North Kedzie Avenue,4733 North Kedzie Avenue - Andy's Fruit Ranch,1,Type B
41.938805,-87.697194,3173 North Elston Avenue,3173 North Elston Avenue - Beer Temple,1,Corral
41.889844,-87.627645,415 North State Street,1 East Hubbard Street - Office Building,1,Type B
41.853036,-87.648143,2136 S Peoria St.,"Moody Tongue Brewery,  2136 S Peoria St.",2,Type B
41.93884512,-87.75487199,5108 W Belmont Ave,Public Library,1,Decorative
41.858198,-87.651963,1008-1012 West 18th Street,"Cosmos the Salon, 1010 W. 18th St",1,Type B
